2067.7,4489.3,1767.4,5896,2152,10,3,0,0,1,1486.5,473.84,1,1
20433,2371.6,3360.7,2184,3360,3,7,1341.3,345.34,1,497.74,1053.7,1,1
35912,2856.9,1797,2664,1248.1,6,3,1341.3,345.34,1,1108.8,410.36,1,1
48823,1386.6,1176.3,567.8,2528,2,3,1559.8,676.3,1,197.99,1004.9,1,1
58832,215.3,1849.1,7432.1,3259.9,11,6,1559.8,676.3,4,2200.6,935.24,1,1
75796,1561.2,2386,2224.1,2368,1,3,1233.3,567.35,1,NaN,834.57,2,0
88540,3006.3,1906.2,7824.1,2071.9,12,3,1233.3,567.35,1,2411.7,1198.3,1,1
1.0709e+05,1308.2,5934.9,2224.1,5923.9,5,9,728.95,567.05,4,736.87,1698.4,1,1
1.2644e+05,885.4,2963.8,5184.1,3928,10,4,728.95,567.05,2,1639.3,1282.2,1,1
1.433e+05,976.5,1872.8,823.9,3176,2,5,1645.4,412.87,1,373.35,965.15,1,1
1.5423e+05,1265.2,1407.2,6968,5003.9,10,4,1645.4,412.87,2,2363.8,1965.3,1,1
1.7333e+05,744.5,2296.5,3544,4800,6,5,1951.9,628.07,1,1223.7,1276.6,1,1
1.8867e+05,935.9,2384.2,2824,1867.9,5,3,1951.9,628.07,1,1086.4,787.11,1,1
2.0047e+05,1258.8,1688,1847.9,4564.1,3,5,1123.2,880.75,2,631.51,1307.3,1,1
2.1371e+05,2043.8,1288.8,3159.9,792.1,4,2,1123.2,880.75,1,958.12,297.06,2,0
2.2474e+05,1561.8,4133.6,1751.9,3652.1,3,7,1434.4,359.52,1,778.57,1158.7,1,1
2.4002e+05,3213.3,2605.8,6719.9,2852,10,6,1434.4,359.52,4,2097,885.05,1,1
2.5908e+05,1131,1355.1,4048,5056,4,9,918.45,484.52,2,1300.8,1490.7,1,1
2.7499e+05,1621.9,1952,3847.9,1656.1,7,3,918.45,484.52,1,1251.9,661.75,1,1
2.8826e+05,1274,1481.4,2623.9,3444,2,6,821.45,429.7,2,1374.5,996.58,2,0
3.0138e+05,3598.4,2705.5,3031.9,780,5,2,821.45,429.7,1,875.52,254.49,1,1
3.1516e+05,2970.4,1048.6,1608.1,2172,2,5,908.8,339.73,1,809,657.46,1,1
3.2715e+05,1938.6,2873,2552,1472,4,3,908.8,339.73,1,1122.4,288.23,1,1
3.4005e+05,1884.6,2054.5,1623.9,3427.9,3,7,667.6,446.18,2,536.18,923.56,1,1
3.5329e+05,3014.7,2241.3,2840,952,4,2,667.6,446.18,1,790.49,463.86,1,1
3.6664e+05,3282.1,8747,7056.1,7288,6,10,835.35,490.12,4,2916.8,2160.4,1,1
3.9743e+05,275.2,18247,7088,10010,5,10,835.35,490.12,0,5373.8,1978.2,2,0
4.3214e+05,2188.7,6251.8,5415.9,8559.9,6,14,806.5,525.44,5,2197.2,2368.5,1,1
4.5915e+05,180.5,2082.6,6384.1,1652,6,4,806.5,525.44,2,1686.3,555.17,2,0
4.7401e+05,1174.1,6002.7,1127.9,3468,2,5,1703.3,493.57,1,560.03,1002.2,1,1
4.8991e+05,935,1668,7720,2732,10,6,1703.3,493.57,4,2400.2,721.14,1,1
5.0749e+05,1121,2738.9,2464.1,6459.9,6,11,723.95,534.68,4,760.64,2031.3,1,1
5.2445e+05,1955.8,1285.8,3816,3572,6,4,723.95,534.68,2,1207.7,1330.3,2,0
5.387e+05,4360,2912.8,8935.9,2624,7,3,NaN,543.95,0,3093.9,1075.5,2,0
5.6203e+05,2321.1,1708.6,5144,1793.7,7,4,NaN,543.95,2,1832.2,615.73,1,1
5.7753e+05,1494.3,3350.8,3336,5231.9,4,8,409.63,907.77,3,1252.9,1477.9,2,0
5.9498e+05,1461.8,1109.6,6823.9,1983.9,12,6,409.63,907.77,4,2057.4,609.36,1,1
6.1017e+05,2163.3,3741.8,5664.1,5576.1,8,8,627.05,807.6,2,1710.9,1696.6,1,1
6.3119e+05,8392,2970.9,5799.9,5720.1,5,6,627.05,807.6,1,1948.2,1783.3,2,0
6.583e+05,2070.7,3422.2,3519.9,4636,5,8,856.85,513.26,2,1184,1523.7,1,1
6.7633e+05,2612.9,1327.3,3552,3480,7,4,856.85,513.26,2,1081.1,1401.4,1,1
6.9176e+05,1083.3,1988.2,1575.9,6203.9,4,8,423.1,1001.6,3,513.97,1846.7,2,0
7.072e+05,6990.6,1576.4,6248,1443.9,7,4,423.1,1001.6,2,2199.4,485.54,2,0
7.272e+05,3514.8,2372.3,983.9,5848.1,3,8,896.27,599.8,3,352.27,1890.1,2,0
7.4415e+05,2910.9,4258.1,2840,2976,5,4,721.05,465.97,2,1855,1559.2,2,0
7.6136e+05,1011.5,3358.2,752.1,2927.9,2,3,2027.9,596.1,1,356.45,1272.3,1,1
7.7336e+05,1177.7,1850.3,3752,2600,6,4,2027.9,596.1,2,1292.4,821.04,1,1
7.873e+05,1964.6,1457.3,1055.9,3396.1,3,5,1686.3,356.6,1,413.09,1260.5,1,1
7.9911e+05,1373.9,1363.1,6975.9,2680,11,5,1686.3,356.6,3,2253,879.19,1,1
8.1571e+05,1579.6,1021.6,1040,2992.1,3,5,1640.4,357.2,1,441.82,1157.7,1,1
8.2639e+05,2066.4,1905.8,2112,2392,5,6,1640.4,357.2,1,649,804.38,1,1
8.3913e+05,1069.1,5949.7,1359.9,6064.1,4,7,1130.8,719.83,3,484.4,1674.3,1,1
8.5811e+05,916.4,1914,4576,2059.9,8,4,1130.8,719.83,2,1619.5,738.96,1,1
8.7146e+05,953.1,4957.7,2200,6075.9,6,11,863.45,341.02,4,610.21,1919.9,1,1
8.8934e+05,1162.8,1396.7,4519.9,1660.1,8,4,863.45,341.02,2,1552.1,599.81,1,1
9.0175e+05,344.2,2189.1,2096.1,5908,6,11,776,360,4,651.95,1866.8,1,1
9.1609e+05,2031.8,1850.6,5192,1988,10,5,776,360,3,1525.6,555.12,1,1
9.3082e+05,365.1,972.8,1816,4047.9,3,8,1844.8,275.2,1,716.3,1304.8,1,1
9.4198e+05,830.4,762.1,2751.9,1287.9,7,3,1844.8,275.2,1,900.63,506.29,1,1
9.5131e+05,1184.9,3451.3,527.9,3412.1,2,5,1768,477.33,1,237.59,998.07,1,1
9.6358e+05,1849.7,703.1,3647.9,912.1,6,3,1768,477.33,2,1230,328.25,1,1
9.7446e+05,922.6,3760.2,4040,6904,4,12,929.25,521.07,2,1766,2107.8,2,0
9.9444e+05,1377,1498.8,5480,1459.9,8,4,929.25,521.07,2,2038.6,497.35,1,1
1.0084e+06,617.4,1148.8,1904,6128.1,5,10,876.7,445.84,4,566.75,1732.3,1,1
1.0224e+06,663.5,1090.5,6167.9,2032,11,6,876.7,445.84,4,1748.7,622.65,1,1
1.0362e+06,779.2,2119.4,1672,4392.1,5,8,740.07,447.98,3,575.88,1331.9,1,1
1.0498e+06,965.2,1055.1,5008,1035.9,6,3,740.07,447.98,2,1551.6,350.43,1,1
1.0618e+06,706.1,2480.1,2232,5447.9,5,10,871.93,330.68,3,776.23,1677.7,1,1
1.0766e+06,1767.2,919.4,3663.9,1852,6,3,871.93,330.68,2,1197.8,439.66,1,1
1.0894e+06,463.8,1038,495.9,3075.9,2,5,1768.4,331.87,1,186.68,1032,1,1
1.0982e+06,1678.4,1435.8,5591.9,1707.9,10,6,1768.4,331.87,4,1641.7,533.52,1,1
1.1126e+06,1629.2,2320.1,2519.9,5148,8,11,685.88,351.42,4,755.31,1662.5,1,1
1.1287e+06,2154.8,805.1,4783.9,1252,6,3,685.88,351.42,2,1505.4,492.63,1,1
1.142e+06,400,947.8,616,3392,2,5,1771.7,348.07,1,226.27,1168,1,1
1.1518e+06,1042.4,1155,6240,1644,12,6,1771.7,348.07,4,1861.3,521.73,1,1
1.1661e+06,686.9,2128.5,2391.9,5295.9,6,11,736.05,301.97,4,888.24,1626.6,1,1
1.1809e+06,1535,1742.2,4407.9,1832,9,4,736.05,301.97,2,1459.4,1107.5,1,1
1.1944e+06,1288,848.8,415.9,2336,2,3,1698.7,353.3,1,175.36,1077.5,1,1
1.203e+06,363,1489.5,3047.9,1380,6,4,1698.7,353.3,2,1027.4,457.57,1,1
1.2136e+06,1571.4,1950.4,1016,3056,3,5,1702.4,329.87,1,340.63,1191.7,1,1
